UserID,BookTitle,Genre,Author,BorrowedBooks,PublicationYear
U0064,,Art,Author_2,19,1980
U0582,Artificial Intelligence 101,Education,Author_5,11,2025
U0937,Web Development Mastery,Technology,Author_40,17,2018
U0355,History of India,History,Author_38,12,2015
U0584,Data Science with Python,Education,Author_28,10,1985
U0808,Machine Learning Guide,Education,Author_42,1,1984
U0800,Space Exploration,Science,Author_24,10,2015
U0984,,Education,Author_24,10,2010
U0682,Space Exploration,Science,Author_36,10,2008
U0616,Space Exploration,Science,Author_27,17,1982
U0991,Data Science with Python,Education,Author_41,13,1998
U0386,Advanced Statistics,Education,Author_47,3,1983
U0130,Creative Writing,Art,Author_1,19,2024
U0352,Python Basics,Education,Author_42,15,2015
U0162,Startup Growth,Business,Author_23,9,1997
U0219,Ethics in AI,Technology,Author_17,5,2020
U0272,Meditation for Beginners,Self-Help,,5,2000
U0771,Advanced Statistics,Education,Author_33,19,1980
U0765,Data Science 1,Education,Author_38,5,1995
U0886,Cooking Made Easy,Cooking,Author_47,1,2021
U0315,Cooking Made Easy,Cooking,Author_45,16,2012
U0963,WEB DEVELOPMENT MASTERY,Technology,Author_14,18,1989
U0089,Blockchain Revolution,Technology,Author_42,14,2007
U0973,Big Data Analytics,Education,Author_47,11,1998
U0924,World War II,History,Author_32,3,1981
U0893,Creative Writing,Art,Author_22,19,1980
U0650,Web Development Mastery,Technology,Author_43,2,2021
U0627,ARTIFICIAL INTELLIGENCE 101,Education,Author_49,19,1989
U0096,Web Development Mastery,Technology,Author_8,9,1983
U0424,Love Stories,Romance,Author_4,3,1982
U0065,Artificial Intelligence 101,Education,Author_23,14,2007
U0270,Blockchain Revolution,Technology,,8,2012
U0594,Modern Art,Art,Author_40,10,2021
U0934,Cooking Made Easy,cooking,Author_24,15,2006
U0548,Climate Change Facts,Science,Author_33,7,1997
U0701,Love Stories,Romance,Author_29,10,2022
U0716,Blockchain Revolution,Technology,Author_12,8,2009
U0719,Romantic Tales,Romance,Author_16,20,2000
U0988,Deep Learning Fundamentals,Education,Author_39,13,1994
U0323,Web Development Mastery,Technology,Author_36,2,2006
U0114,Creative Writing,Art,Author_36,10,1987
U0883,Modern Art,Art,Author_6,1,1980
U0036,Machine Learning Guide,Education,Author_16,2,2000
U0432,Ethics in AI,Technology,Author_32,17,2002
U0037,Love Stories,Romance,Author_10,3,2001
U0527,Climate Change Facts,Science,Author_6,11,1988
U0479,Machine Learning Guide,Education,Author_2,15,2024
U0163,Machine Learning Guide,Education,Author_37,16,1984
U0815,Data Science 1,Education,Author_45,6,2024
U0686,Modern Art,Art,Author_50,10,1990
U0468,Climate Change Facts,Science,Author_49,9,2006
U0516,World War II,History,Author_31,3,1982
U0673,DATA SCIENCE WITH PYTHON,Education,Author_8,18,1987
U0906,Love Stories,Romance,Author_2,16,2008
U0075,Business Strategy,Business,Author_18,13,2002
U0632,Business Strategy,Business,Author_8,4,1999
U0468,,Science,Author_17,17,2011
U0305,Artificial Intelligence 101,Education,Author_25,18,2019
U0957,Modern Art,Art,Author_8,18,2014
U0488,Python Basics,Education,Author_19,6,2010
U0500,Creative Writing,Art,Author_21,5,1980
U0905,Web Development Mastery,Technology,Author_25,16,2025
U0342,Web Development Mastery,Technology,Author_50,20,2017
U0413,Advanced Statistics,Education,Author_9,11,2021
U0852,Machine Learning Guide,Education,Author_13,2,1988
U0446,Machine Learning Guide,Education,Author_38,6,2018
U0518,Cooking Made Easy,Cooking,Author_24,19,1992
U0942,World War II,History,Author_39,10,1992
U0529,Blockchain Revolution,Technology,Author_10,12,2015
U0114,Startup Growth,Business,Author_38,1,2003
U0831,Deep Learning Fundamentals,Education,Author_47,18,2009
U0202,Web Development Mastery,,Author_7,2,2006
U0097,Startup Growth,Business,Author_10,2,1987
U0979,History of India,History,Author_4,18,2023
U0403,Deep Learning Fundamentals,Education,Author_48,17,2002
U0946,Space Exploration,Science,Author_24,10,1990
U0928,Python Basics,Education,Author_9,1,2018
U0969,Ethics in AI,Technology,Author_17,13,2021
U0470,Blockchain Revolution,Technology,Author_15,6,1998
U0565,Creative Writing,Art,Author_9,16,2001
U0863,Business Strategy,Business,Author_5,1,1999
U0586,Data Science 1,Education,Author_42,5,1998
U0341,Business Strategy,Business,Author_48,7,2001
U0692,BLOCKCHAIN REVOLUTION,technology,Author_17,20,1993
U0117,Data Science 1,Education,Author_12,1,1981
U0938,Advanced Statistics,Education,Author_28,4,2010
U0245,Quantum Computing,Science,Author_12,17,1990
U0012,Machine Learning Guide,Education,Author_15,8,2023
U0402,Python Basics,Education,Author_46,2,2021
U0522,World War II,History,Author_17,3,1983
U0095,Big Data Analytics,Education,,12,1993
U0387,Business Strategy,Business,Author_45,9,2011
U0384,Business Strategy,Business,Author_17,9,1983
U0370,Advanced Statistics,Education,Author_29,14,1995
U0778,Ethics in AI,Technology,Author_37,7,2012
U0993,Cooking Made Easy,Cooking,Author_23,1,2017
U0326,BUSINESS STRATEGY,Business,Author_47,20,1983
U0626,Love Stories,Romance,Author_37,15,2020
U0724,Advanced Statistics,,Author_30,10,2002
U0006,Python Basics,Education,Author_20,4,1993
U0240,DATA SCIENCE 1,Education,Author_46,19,1995
U0922,Advanced Statistics,Education,Author_40,13,1988
U0939,Data Science 1,Education,Author_19,12,2006
U0655,Web Development Mastery,technology,Author_21,12,2016
U0896,Web Development Mastery,Technology,Author_39,18,2022
U0188,Data Science 1,Education,Author_43,19,2023
U0674,Startup Growth,Business,Author_45,3,1984
U0269,Startup Growth,Business,Author_15,13,1999
U0443,ADVANCED STATISTICS,Education,Author_37,8,2009
U0138,Love Stories,Romance,Author_37,5,2012
U0367,Climate Change Facts,Science,Author_3,10,2024
U0712,Business Strategy,Business,Author_9,20,1998
U0792,Startup Growth,Business,Author_7,5,2014
U0324,Business Strategy,Business,Author_48,9,1982
U0445,Big Data Analytics,Education,Author_33,16,1994
U0464,World War II,History,Author_18,8,1992
U0258,History of India,History,Author_20,7,1997
U0237,Advanced Statistics,Education,Author_35,4,2005
U0364,,Education,Author_49,8,1998
U0592,Web Development Mastery,Technology,Author_42,19,2021
U0089,Big Data Analytics,Education,Author_14,6,1987
U0507,Blockchain Revolution,Technology,Author_47,11,1998
U0606,Love Stories,Romance,Author_40,2,2015
U0676,Romantic Tales,Romance,Author_41,13,2000
U0691,Big Data Analytics,Education,Author_46,16,1980
U0577,Cooking Made Easy,Cooking,Author_6,3,1983
U0678,ADVANCED STATISTICS,Education,Author_34,5,1982
U0470,Love Stories,Romance,Author_44,16,1995
U0272,Artificial Intelligence 101,Education,Author_18,6,2023
U0630,Quantum Computing,Science,Author_29,19,2021
U0506,Climate Change Facts,Science,Author_48,11,1993
U0447,Web Development Mastery,Technology,Author_35,8,1992
U0624,Creative Writing,Art,Author_2,4,1992
U0405,Python Basics,Education,Author_12,16,1999
U0769,Data Science with Python,education,Author_50,10,2001
U0901,Advanced Statistics,Education,Author_25,20,2024
U0951,Meditation for Beginners,Self-Help,Author_20,7,2017
U0948,Startup Growth,Business,,6,2016
U0899,Creative Writing,Art,Author_7,18,1989
U0785,Artificial Intelligence 101,Education,Author_28,8,2005
U0084,Blockchain Revolution,Technology,Author_38,10,2024
U0610,Modern Art,Art,Author_33,5,2021
U0087,Startup Growth,Business,Author_44,6,1989
U0607,Deep Learning Fundamentals,Education,Author_11,15,2004
U0826,Space Exploration,Science,Author_7,17,2002
U0426,Modern Art,Art,Author_43,1,2000
U0873,MODERN ART,Art,Author_25,15,2001
U0359,ADVANCED STATISTICS,education,Author_24,20,1995
U0624,Deep Learning Fundamentals,Education,Author_27,4,2008
U0616,Space Exploration,Science,Author_41,7,1989
U0237,Space Exploration,Science,Author_40,6,1987
U0894,Big Data Analytics,Education,Author_25,1,1983
U0952,Data Science 1,Education,Author_20,2,1998
U0500,Ethics in AI,Technology,Author_11,16,2013
U0285,,Education,Author_32,14,2010
U0964,Cooking Made Easy,Cooking,Author_12,1,2015
U0258,Creative Writing,Art,Author_21,15,1990
U0033,Web Development Mastery,Technology,Author_44,14,1985
U0764,Love Stories,Romance,Author_32,12,1980
U0343,Advanced Statistics,Education,Author_47,5,2010
U0572,Data Science 1,Education,Author_35,16,2020
U0290,Artificial Intelligence 101,Education,Author_32,3,2003
U0098,Big Data Analytics,Education,Author_19,7,1983
U0741,Blockchain Revolution,Technology,Author_39,7,2024
U0171,Space Exploration,Science,Author_44,6,2019
U0943,DATA SCIENCE 1,Education,Author_16,3,1995
U0982,Climate Change Facts,Science,Author_20,2,2003
U0114,Web Development Mastery,Technology,Author_2,13,2019
U0916,Blockchain Revolution,Technology,Author_10,16,2025
U0836,World War II,History,Author_40,17,1981
U0685,Romantic Tales,Romance,Author_50,15,1982
U0981,Meditation for Beginners,,Author_23,19,2004
U0327,Cooking Made Easy,Cooking,Author_41,17,1989
U0792,Love Stories,Romance,Author_39,17,1984
U0725,Blockchain Revolution,Technology,Author_15,12,1993
U0340,Space Exploration,,Author_16,12,2015
U0249,Data Science with Python,Education,Author_17,3,1980
U0272,Deep Learning Fundamentals,Education,Author_10,10,1989
U0666,Startup Growth,Business,Author_20,15,1986
U0447,History of India,History,Author_25,15,1997
U0436,Love Stories,Romance,Author_2,15,1982
U0105,Web Development Mastery,Technology,Author_14,9,2002
U0061,World War II,History,Author_12,15,1995
U0719,Climate Change Facts,Science,Author_39,15,2022
U0466,Creative Writing,art,Author_38,7,2014
U0236,Cooking Made Easy,Cooking,Author_14,19,2023
U0258,Creative Writing,Art,Author_16,6,2007
U0217,Modern Art,Art,Author_28,11,2014
U0260,World War II,History,Author_9,6,1983
U0373,Data Science 1,Education,Author_43,2,1989
U0128,Data Science with Python,Education,Author_23,3,1990
U0847,Machine Learning Guide,Education,Author_12,19,1989
U0292,Business Strategy,Business,Author_12,16,1984
U0845,CLIMATE CHANGE FACTS,Science,Author_27,8,1996
U0930,Creative Writing,Art,Author_42,8,2024
U0606,Cooking Made Easy,Cooking,Author_44,12,2025
U0002,Business Strategy,Business,Author_4,3,2005
U0243,World War II,History,,13,1987
U0179,Quantum Computing,Science,Author_36,17,2008
U0879,Cooking Made Easy,Cooking,Author_38,2,1999
U0191,Love Stories,Romance,Author_29,20,1993
U0343,Web Development Mastery,Technology,Author_50,8,1997
U0690,Data Science with Python,Education,Author_39,18,2020
U0902,Data Science with Python,Education,Author_43,9,2024
U0261,Web Development Mastery,Technology,Author_31,15,1988
U0575,Climate Change Facts,Science,Author_24,7,1995
U0658,Startup Growth,Business,Author_46,1,2018
U0123,Blockchain Revolution,Technology,Author_36,6,1991
U0191,Space Exploration,Science,Author_12,5,2015
U0536,Cooking Made Easy,Cooking,Author_41,6,2009
U0484,Machine Learning Guide,Education,Author_35,8,2012
U0891,Data Science with Python,Education,Author_5,15,2006
U0456,Meditation for Beginners,Self-Help,Author_48,7,2015
U0006,Creative Writing,Art,,7,2001
U0490,Love Stories,Romance,Author_9,3,2013
U0233,ARTIFICIAL INTELLIGENCE 101,Education,Author_4,13,1995
U0183,Ethics in AI,Technology,Author_18,19,2018
U0531,Business Strategy,Business,Author_8,6,1996
U0862,Blockchain Revolution,Technology,Author_32,9,2025
U0136,World War II,History,Author_6,17,2010
U0909,Creative Writing,Art,Author_25,18,2001
U0556,Advanced Statistics,Education,Author_32,11,2001
U0184,WORLD WAR II,History,Author_14,16,2025
U0436,Ethics in AI,Technology,Author_5,4,2014
U0784,Quantum Computing,Science,Author_16,20,2001
U0729,Love Stories,Romance,Author_26,18,2013
U0548,Space Exploration,,Author_35,12,2021
U0504,Machine Learning Guide,Education,Author_12,16,1990
U0543,Data Science 1,Education,Author_12,4,2020
U0406,Advanced Statistics,Education,Author_48,2,1992
U0981,Ethics in AI,Technology,Author_8,15,2014
U0248,Romantic Tales,Romance,Author_5,12,2004
U0755,Quantum Computing,Science,Author_27,6,1986
U0001,Advanced Statistics,Education,Author_25,11,1984
U0423,Artificial Intelligence 101,Education,Author_16,16,1997
U0773,Deep Learning Fundamentals,Education,Author_36,14,1980
U0294,MEDITATION FOR BEGINNERS,Self-Help,Author_15,18,1980
U0907,Romantic Tales,Romance,Author_25,5,1987
U0914,Data Science with Python,Education,Author_15,19,1989
U0683,Data Science with Python,Education,Author_33,3,1999
U0593,Advanced Statistics,Education,Author_4,12,1998
U0707,Web Development Mastery,Technology,Author_38,16,2012
U0313,Python Basics,Education,Author_24,3,2016
U0456,Advanced Statistics,Education,Author_11,18,1982
U0811,Big Data Analytics,Education,Author_33,3,1990
U0073,Climate Change Facts,Science,Author_47,7,2003
U0814,Romantic Tales,Romance,Author_12,4,2023
U0916,History of India,History,Author_5,17,1998
U0961,Data Science 1,Education,Author_39,16,1997
U0459,Creative Writing,Art,Author_44,15,2006
U0359,Ethics in AI,Technology,Author_34,13,2012
U0771,Love Stories,Romance,Author_11,20,2000
U0855,Data Science with Python,Education,Author_32,5,1984
U0824,Artificial Intelligence 101,Education,Author_18,4,2014
U0124,Love Stories,Romance,Author_8,11,2000
U0851,Machine Learning Guide,Education,Author_35,11,2010
U0459,Climate Change Facts,Science,Author_14,1,1985
U0665,Big Data Analytics,Education,Author_35,7,1989
U0825,Startup Growth,Business,Author_34,9,1991
U0130,Web Development Mastery,Technology,Author_50,11,2018
U0159,Data Science 1,Education,Author_31,15,1995
U0643,History of India,History,Author_13,14,2000
U0518,Modern Art,art,Author_22,1,1986
U0944,World War II,History,Author_37,8,2025
U0108,Artificial Intelligence 101,,Author_9,2,2016
U0655,Advanced Statistics,Education,Author_29,10,2019
U0411,Creative Writing,Art,Author_9,10,1998
U0002,Artificial Intelligence 101,Education,Author_21,18,1984
U0153,History of India,History,Author_32,18,2019
U0879,Cooking Made Easy,Cooking,Author_44,17,1997
U0832,Creative Writing,Art,Author_20,3,1983
U0963,Romantic Tales,Romance,Author_49,12,1990
U0242,Big Data Analytics,Education,Author_31,17,1999
U0244,Romantic Tales,Romance,Author_6,1,1990
U0826,Machine Learning Guide,Education,Author_35,10,1986
U0909,Artificial Intelligence 101,Education,Author_13,15,1988
U0300,Python Basics,Education,Author_27,4,2023
U0185,Business Strategy,Business,Author_22,18,1995
U0939,Artificial Intelligence 101,Education,Author_44,1,1991
U0244,Ethics in AI,Technology,Author_37,4,2004
U0866,Big Data Analytics,education,Author_44,1,2016
U0731,Blockchain Revolution,Technology,Author_10,5,2014
U0365,Data Science 1,education,Author_29,7,1992
U0256,Space Exploration,Science,Author_19,1,2005
U0721,Artificial Intelligence 101,Education,Author_5,10,2002
U0392,Cooking Made Easy,Cooking,Author_50,16,1987
U0050,Advanced Statistics,Education,Author_9,15,1981
U0349,Cooking Made Easy,Cooking,Author_21,14,1990
U0582,Ethics in AI,Technology,Author_7,6,1990
U0822,Python Basics,Education,Author_19,16,1998
U0469,,Education,Author_41,12,1986
U0750,Startup Growth,Business,Author_23,12,2023
U0116,Machine Learning Guide,Education,Author_39,2,2013
U0961,World War II,History,Author_4,11,1986
U0111,Meditation for Beginners,Self-Help,Author_29,19,1990
U0866,World War II,History,Author_21,15,2003
U0366,Ethics in AI,Technology,Author_33,15,1990
U0045,Love Stories,Romance,Author_30,5,2007
U0509,Quantum Computing,Science,Author_30,20,2025
U0215,Blockchain Revolution,Technology,Author_35,14,2020
U0912,Machine Learning Guide,Education,,3,2019
U0218,Big Data Analytics,Education,Author_41,17,2007
U0005,Love Stories,Romance,Author_7,20,1981
U0779,Data Science with Python,Education,Author_5,16,2015
U0587,Data Science with Python,,,17,1987
U0563,Big Data Analytics,Education,Author_39,10,2016
U0310,Deep Learning Fundamentals,Education,Author_26,15,1980
U0336,Blockchain Revolution,Technology,Author_7,2,2017
U0418,Data Science 1,Education,Author_12,8,2022
U0494,Love Stories,Romance,Author_34,15,1987
U0944,Space Exploration,Science,Author_42,17,1993
U0848,,Education,Author_14,14,1981
U0531,Big Data Analytics,Education,Author_16,3,2003
U0975,Deep Learning Fundamentals,Education,Author_27,10,2002
U0738,Web Development Mastery,Technology,Author_5,5,2021
U0975,Advanced Statistics,Education,Author_6,11,2016
U0883,Python Basics,Education,Author_11,4,1991
U0639,Web Development Mastery,Technology,Author_32,12,2008
U0709,Quantum Computing,Science,Author_28,10,2002
U0395,Quantum Computing,Science,Author_39,7,1996
U0764,WORLD WAR II,History,Author_38,10,2002
U0007,Deep Learning Fundamentals,Education,Author_7,13,2010
U0594,Data Science with Python,Education,Author_22,18,1998
U0978,Blockchain Revolution,Technology,Author_7,8,1986
U0495,Advanced Statistics,Education,Author_40,6,1988
U0807,Ethics in AI,Technology,Author_12,18,2010
U0191,Web Development Mastery,Technology,Author_25,9,1995
U0641,Big Data Analytics,Education,Author_24,6,1993
U0439,Advanced Statistics,Education,,20,2004
U0686,Love Stories,Romance,Author_31,18,1984
U0284,World War II,History,Author_37,11,2012
U0982,Meditation for Beginners,Self-Help,Author_45,20,2024
U0978,Meditation for Beginners,Self-Help,Author_31,18,2006
U0316,Blockchain Revolution,Technology,Author_19,12,2025
U0835,World War II,History,Author_14,14,2007
U0625,History of India,History,Author_12,8,1983
U0270,Artificial Intelligence 101,Education,Author_50,9,1984
U0726,STARTUP GROWTH,Business,Author_35,11,2009
U0041,Love Stories,Romance,Author_24,6,2012
U0105,Space Exploration,Science,Author_5,6,2018
U0528,Startup Growth,Business,Author_20,7,1989
U0993,Romantic Tales,Romance,Author_31,17,1994
U0704,Love Stories,Romance,Author_18,14,1998
U0630,Web Development Mastery,Technology,Author_41,15,2021
U0310,Deep Learning Fundamentals,Education,Author_14,18,2000
U0413,STARTUP GROWTH,Business,Author_33,18,1981
U0145,Data Science with Python,Education,Author_25,11,2012
U0641,Blockchain Revolution,Technology,Author_36,18,1985
U0951,Cooking Made Easy,Cooking,Author_7,19,1982
U0099,Modern Art,Art,Author_31,18,2021
U0158,Romantic Tales,Romance,Author_38,13,2016
U0862,Romantic Tales,Romance,Author_41,16,2014
U0491,History of India,History,Author_31,7,2015
U0377,Python Basics,,,4,2011
U0701,Advanced Statistics,Education,Author_47,9,1998
U0617,Cooking Made Easy,Cooking,Author_4,17,2024
U0221,Cooking Made Easy,Cooking,Author_26,6,2023
U0847,Romantic Tales,Romance,Author_45,10,1983
U0569,World War II,History,Author_37,7,2000
U0172,Space Exploration,Science,Author_33,20,1988
U0397,Romantic Tales,Romance,Author_42,8,1987
U0278,Artificial Intelligence 101,Education,Author_44,1,1985
U0237,Quantum Computing,Science,Author_5,9,2003
U0649,Deep Learning Fundamentals,Education,Author_14,14,2021
U0205,Romantic Tales,Romance,Author_25,7,2006
U0505,Meditation for Beginners,Self-Help,Author_23,13,2012
U0602,Data Science with Python,Education,Author_15,7,1993
U0866,Love Stories,Romance,Author_32,16,2013
U0322,Climate Change Facts,Science,Author_41,13,2013
U0877,Love Stories,Romance,Author_43,15,1995
U0034,Meditation for Beginners,Self-Help,Author_47,17,1993
U0459,Quantum Computing,Science,Author_47,12,1985
U0057,Data Science 1,Education,Author_30,6,2013
U0098,World War II,History,Author_2,11,1995
U0288,Data Science 1,Education,Author_34,2,1994
U0355,Web Development Mastery,Technology,Author_3,12,2016
U0879,Machine Learning Guide,Education,Author_5,3,1981
U0301,Advanced Statistics,Education,Author_41,7,2016
U0170,Machine Learning Guide,Education,Author_3,4,1989
U0167,Love Stories,Romance,Author_41,12,1980
U0045,Big Data Analytics,education,Author_47,19,2014
U0965,Big Data Analytics,Education,Author_6,20,2020
U0041,Cooking Made Easy,Cooking,Author_12,10,1992
U0978,Meditation for Beginners,Self-Help,Author_48,6,1987
U0913,Data Science 1,Education,Author_8,9,1992
U0696,Climate Change Facts,Science,Author_12,5,2009
U0876,History of India,History,Author_17,13,1986
U0710,Meditation for Beginners,Self-Help,Author_30,9,2023
U0059,Big Data Analytics,Education,Author_30,9,1984
U0720,Artificial Intelligence 101,,Author_33,6,2019
U0653,Advanced Statistics,Education,Author_7,10,1992
U0645,Cooking Made Easy,Cooking,Author_50,14,1984
U0206,Cooking Made Easy,Cooking,Author_42,13,2016
U0853,Space Exploration,Science,Author_6,4,2014
U0663,Romantic Tales,Romance,Author_18,3,1994
U0888,Data Science with Python,Education,Author_9,20,2003
U0756,Artificial Intelligence 101,Education,Author_11,8,1994
U0067,Blockchain Revolution,Technology,Author_6,9,2011
U0235,Business Strategy,Business,Author_10,11,1989
U0351,Romantic Tales,Romance,Author_6,9,1982
U0577,Python Basics,Education,Author_49,13,2020
U0562,Deep Learning Fundamentals,Education,Author_8,10,1984
U0124,History of India,History,Author_8,11,2010
U0067,Meditation for Beginners,Self-Help,Author_42,9,1994
U0790,Big Data Analytics,Education,Author_30,13,2024
U0630,Python Basics,Education,Author_27,4,2004
U0446,Startup Growth,Business,Author_2,19,1993
U0593,Python Basics,,Author_38,12,2001
U0457,Modern Art,Art,Author_3,19,2020
U0313,Deep Learning Fundamentals,Education,Author_35,6,2017
U0443,Deep Learning Fundamentals,Education,Author_36,20,2015
U0554,Space Exploration,Science,Author_12,16,1982
U0581,Blockchain Revolution,Technology,Author_48,7,2015
U0042,Artificial Intelligence 101,Education,Author_13,19,1991
U0561,Big Data Analytics,Education,Author_43,19,1983
U0615,Big Data Analytics,Education,Author_9,2,2025
U0486,Business Strategy,Business,Author_11,6,1984
U0317,Data Science 1,Education,Author_15,3,2003
U0083,Love Stories,,Author_16,18,2025
U0668,Quantum Computing,Science,Author_44,4,2024
U0160,Python Basics,Education,Author_11,4,1991
U0462,Creative Writing,Art,Author_42,11,1993
U0079,Meditation for Beginners,Self-Help,Author_6,16,1996
U0164,Modern Art,Art,Author_1,12,2003
U0855,Python Basics,Education,Author_6,10,1984
U0238,Space Exploration,Science,Author_23,13,2004
U0497,Meditation for Beginners,Self-Help,Author_40,12,2024
U0190,Big Data Analytics,Education,Author_12,13,1987
U0505,Deep Learning Fundamentals,Education,Author_23,6,1994
U0522,Web Development Mastery,Technology,Author_34,16,1998
U0091,Love Stories,Romance,Author_34,6,1981
U0785,Cooking Made Easy,Cooking,Author_47,15,1994
U0899,Deep Learning Fundamentals,Education,Author_21,19,2017
U0730,Modern Art,Art,Author_13,5,2007
U0884,Space Exploration,Science,Author_41,9,1986
U0524,Meditation for Beginners,Self-Help,Author_45,20,1997
U0212,Blockchain Revolution,Technology,Author_24,3,1984
U0698,Ethics in AI,Technology,Author_42,7,2016
U0913,Love Stories,romance,Author_11,9,2001
U0962,Data Science 1,Education,,3,1986
U0521,Ethics in AI,Technology,Author_17,18,2024
U0443,Climate Change Facts,Science,Author_21,11,2013
U0794,Space Exploration,Science,Author_45,3,2004
U0491,World War II,History,Author_40,5,2006
U0071,Ethics in AI,Technology,Author_18,16,1985
U0717,Artificial Intelligence 101,Education,Author_8,15,1984
U0597,Big Data Analytics,Education,Author_33,10,2023
U0975,Business Strategy,Business,Author_9,17,1995
U0331,Creative Writing,Art,Author_46,6,1986
U0183,Space Exploration,Science,Author_36,13,1987
U0818,History of India,History,Author_24,10,1997
U0030,Web Development Mastery,technology,Author_7,2,2006
U0495,Romantic Tales,Romance,Author_40,1,1989
U0004,Meditation for Beginners,Self-Help,Author_1,13,2006
U0794,Quantum Computing,Science,Author_8,7,2005
U0894,Ethics in AI,Technology,Author_40,5,1982
U0424,Meditation for Beginners,Self-Help,Author_22,19,2019
U0929,Climate Change Facts,Science,Author_35,19,1984
U0864,Artificial Intelligence 101,Education,Author_8,15,1995
U0434,World War II,History,Author_18,16,2007
U0961,Deep Learning Fundamentals,education,Author_29,1,2004
U0703,Deep Learning Fundamentals,Education,Author_44,8,2013
U0458,Climate Change Facts,Science,Author_4,9,1980
U0494,Meditation for Beginners,,Author_41,11,2006
U0422,Cooking Made Easy,Cooking,Author_24,15,2019
U0304,Python Basics,Education,Author_43,16,2007
U0149,Climate Change Facts,Science,Author_10,10,2002
U0024,Space Exploration,,Author_38,16,1991
U0684,Deep Learning Fundamentals,Education,Author_47,15,2008
U0883,BUSINESS STRATEGY,Business,Author_7,3,2014
U0882,Web Development Mastery,Technology,,7,1995
U0350,Ethics in AI,Technology,Author_40,9,2022
U0659,Space Exploration,Science,Author_35,18,1980
U0190,History of India,History,Author_37,3,2021
U0975,Data Science 1,Education,Author_49,15,2016
U0609,Big Data Analytics,,Author_3,19,2010
U0163,Web Development Mastery,Technology,Author_10,7,2010
U0799,Startup Growth,Business,Author_44,7,2021
U0293,Cooking Made Easy,Cooking,Author_47,6,1982
U0055,Space Exploration,Science,Author_35,3,2000
U0512,Romantic Tales,Romance,Author_28,1,2004
U0294,Big Data Analytics,Education,Author_46,6,2024
U0461,World War II,History,Author_12,2,2007
U0368,World War II,History,Author_34,20,2021
U0548,Romantic Tales,Romance,Author_18,3,1998
U0203,World War II,History,Author_42,12,1996
U0667,Python Basics,Education,Author_45,18,1989
U0639,World War II,History,Author_32,11,1992
U0581,Big Data Analytics,Education,Author_21,13,2019
U0603,Quantum Computing,Science,Author_22,11,1998
U0667,,Education,Author_30,15,1983
U0959,Modern Art,Art,Author_34,14,1986
U0314,Creative Writing,Art,Author_8,2,1995
U0082,Ethics in AI,Technology,Author_44,2,2004
U0708,Cooking Made Easy,Cooking,Author_19,11,1994
U0037,History of India,History,Author_28,10,1990
U0512,Creative Writing,Art,Author_8,3,2023
U0778,Web Development Mastery,Technology,Author_20,6,2018
U0272,Meditation for Beginners,self-help,Author_49,17,1989
U0874,Modern Art,Art,Author_25,8,1993
U0630,Machine Learning Guide,Education,Author_14,14,1988
U0128,Web Development Mastery,Technology,Author_39,2,2021
U0602,Blockchain Revolution,Technology,Author_7,18,2014
U0535,History of India,History,Author_28,14,2009
U0727,Space Exploration,Science,Author_38,2,2005
U0195,Climate Change Facts,Science,Author_45,10,1997
U0239,Cooking Made Easy,Cooking,Author_19,5,1985
U0855,Creative Writing,Art,Author_6,16,1988
U0420,Creative Writing,Art,Author_19,19,2010
U0459,Quantum Computing,Science,Author_19,4,1999
U0930,Machine Learning Guide,Education,Author_38,11,1998
U0778,Meditation for Beginners,Self-Help,Author_47,9,1989
U0228,History of India,History,Author_17,18,2022
U0556,,Education,Author_23,4,1990
U0948,Startup Growth,Business,Author_12,18,1989
U0890,Love Stories,Romance,Author_24,7,1987
U0283,Romantic Tales,Romance,Author_35,9,2018
U0410,Quantum Computing,Science,Author_5,11,2016
U0734,Space Exploration,Science,Author_2,20,2025
U0909,Quantum Computing,science,Author_19,14,2025
U0637,Meditation for Beginners,Self-Help,Author_29,19,2020
U0615,Artificial Intelligence 101,Education,Author_42,18,1986
U0504,Machine Learning Guide,Education,Author_29,17,1981
U0789,Quantum Computing,Science,Author_35,9,2006
U0182,Love Stories,Romance,Author_34,12,2021
U0795,History of India,History,Author_35,9,1983
U0674,Python Basics,Education,Author_13,6,2006
U0679,Ethics in AI,Technology,Author_26,15,1988
U0741,Deep Learning Fundamentals,Education,Author_15,14,2015
U0668,,Science,Author_14,7,1994
U0224,Python Basics,Education,Author_47,7,1998
U0080,Meditation for Beginners,Self-Help,Author_23,7,1986
U0392,Ethics in AI,Technology,Author_44,16,2001
U0741,Data Science 1,Education,Author_1,2,2011
U0360,Meditation for Beginners,Self-Help,Author_2,2,2019
U0440,World War II,History,Author_9,17,2025
U0908,Business Strategy,Business,Author_27,11,1995
U0951,Romantic Tales,Romance,Author_40,16,1981
U0503,,,Author_5,1,1991
U0147,Climate Change Facts,Science,Author_47,2,2004
U0881,Big Data Analytics,education,Author_6,10,1982
U0487,Data Science 1,Education,Author_50,9,1997
U0375,Startup Growth,Business,Author_24,4,1988
U0117,History of India,History,Author_43,20,2001
U0381,Cooking Made Easy,Cooking,Author_41,1,2011
U0833,Quantum Computing,,Author_26,4,2024
U0218,Startup Growth,Business,Author_34,12,2020
U0173,Space Exploration,Science,Author_42,18,2001
U0124,Artificial Intelligence 101,Education,Author_19,3,2006
U0790,Climate Change Facts,Science,Author_16,20,2018
